"BATCHID","INSTANCE_NAME","SNAP_TIME","DB_CPU","CONCURRENCY","DB_TIME","USER_IO","SYSTEM_IO","ADMINISTRATIVE","CONFIGURATION","OTHER","SCHEDULER","APPLICATION","CLUSTER","QUEUEING","COMMIT","NETWORK"
"1818","jydqdb2","2017-06-13 16:00:00","26578.04","0","43621.1","10154","1283","0","0","3397.06","0","0","420","0","1312","477"
"1818","jydqdb2","2017-05-23 19:00:00","17294.78","0","39068.69","11140","1636","0","0","0","0","0","2554","0","8256","0"
"1818","jydqdb2","2017-05-30 13:00:00","21232.86","0","79137.75","17804","1993","0","0","24247.89","0","0","2365","0","11495","0"
"1818","jydqdb2","2017-06-07 19:00:00","12196.85","0","25498.44","9219","1117","0","0","455.59","0","0","697","0","1265","548"
"1818","jydqdb2","2017-06-14 08:00:00","25019.33","0","42981.64","12391","1305","0","0","905.31","0","0","1396","0","1283","682"
"1818","jydqdb2","2017-06-01 16:00:00","24570.29","0","53649.78","16456","1225","0","0","1057.49","0","0","4454","0","5350","537"
"1818","jydqdb2","2017-05-26 00:00:00","18866.44","0","52615.65","23261","1019","0","0","2563.21","0","0","2334","0","4054","518"
"1818","jydqdb1","2017-05-22 04:00:00","9972.76","0","49149.04","23760","98","0","0","1910.28","0","11444","1874","0","90","0"
"1818","jydqdb1","2017-05-22 11:00:00","16300.22","370","70134.94","35826","548","0","0","1509.72","0","7359","3758","0","4464","0"
"1818","jydqdb1","2017-06-04 22:00:00","13065.02","0","42523.76","15942","378","0","0","0","0","15272","1289","0","468","0"
"1818","jydqdb1","2017-06-04 23:00:00","13560.97","0","40483.25","14162","395","0","0","0","0","12323","1139","0","493","0"
"1818","jydqdb1","2017-06-05 02:00:00","11205.46","407","48830.72","16636","541","0","0","5459.26","0","9086","1663","0","3833","0"
"1818","jydqdb1","2017-05-28 19:00:00","17117.08","158","45352.53","21156","426","0","0","213.45","0","3610","1590","0","1082","0"
"1818","jydqdb1","2017-05-29 01:00:00","12951.02","0","46192.09","24027","305","0","0","1302.07","0","4299","2890","0","418","0"
"1818","jydqdb1","2017-06-12 13:00:00","25883.73","0","79957.73","20073","1376","0","0","23722","0","1298","1760","0","5845","0"
"1818","jydqdb1","2017-06-06 03:00:00","25220.52","0","130342.73","21981","807","0","0","69944.21","0","5197","1396","0","5797","0"
"1818","jydqdb1","2017-05-29 16:00:00","18125.81","96","51110.69","27072","423","0","0","1720.88","0","0","2824","0","849","0"
"1818","jydqdb1","2017-06-06 13:00:00","29978.77","0","57290.05","14847","1397","0","0","0","0","2105","1560","0","8351","0"
"1818","jydqdb1","2017-06-06 21:00:00","34765.33","0","85715.88","41166","1533","0","0","0","0","0","3817","0","8121","0"
"1818","jydqdb1","2017-06-14 03:00:00","19168.37","0","54806.23","17948","290","0","0","0","0","17815","844","0","358","27"
"1818","jydqdb1","2017-05-30 21:00:00","19247.39","0","52371.53","15957","460","0","0","0","0","19269","1607","0","613","0"
"1818","jydqdb1","2017-06-07 03:00:00","22905.81","0","57133.11","9459","250","0","0","0","0","25059","764","0","298","24"
"1818","jydqdb1","2017-06-07 06:00:00","26142.62","0","61024.39","28095","384","0","0","1399.77","0","1255","3057","0","691","0"
"1818","jydqdb1","2017-06-14 08:00:00","25179.28","0","71519","26146","902","0","0","0","0","14535","2305","0","2946","0"
"1818","jydqdb1","2017-06-14 10:00:00","26835.47","439","74635.81","24905","1399","0","0","0","0","9307","3068","0","8744","0"
"1818","jydqdb1","2017-05-31 10:00:00","19924.97","0","57478.13","24177","474","0","0","0","0","13617","2303","0","610","0"
"1818","jydqdb1","2017-06-15 01:00:00","22410.52","0","85928.1","27020","910","0","0","17539.58","0","12036","2403","0","3609","0"
"1818","jydqdb1","2017-06-08 06:00:00","23711.67","0","54844.52","23289","308","0","0","0","0","5897","2423","0","603","0"
"1818","jydqdb1","2017-06-15 11:00:00","24893.72","0","55180.49","24250","1471","0","0","0","0","0","1106","0","4845","88"
"1818","jydqdb1","2017-06-15 19:00:00","25693.83","432","69688.53","17471","1738","0","0","0","0","14901","1466","0","10322","0"
"1818","jydqdb1","2017-05-25 19:00:00","46889.57","429","84331.95","27185","639","0","0","3043.38","0","1394","1810","0","2942","0"
"1818","jydqdb2","2017-06-04 15:00:00","21904.7","0","45434.6","6127","1934","0","0","0","0","0","1257","0","11749","3456"
"1818","jydqdb2","2017-06-07 14:00:00","12155.94","0","25184.39","9527","1030","0","0","42.45","0","0","718","0","1227","484"
"1818","jydqdb2","2017-06-10 17:00:00","18803.25","0","31477.4","7006","1180","0","0","61.15","0","0","473","0","3409","545"
"1818","jydqdb1","2017-06-10 19:00:00","24967.81","0","61989.54","18571","1141","0","0","211.73","0","10764","1484","0","4850","0"
"1818","jydqdb1","2017-06-14 06:00:00","22124.71","0","69338.91","27710","337","0","0","2597.2","0","14567","1451","0","552","0"
"1818","jydqdb1","2017-06-16 07:00:00","22528.66","0","52149.36","25233","1103","0","0","0","0","109","2567","0","4067","0"
"1818","jydqdb2","2017-05-19 11:00:00","40332.59","0","116173.34","43025","2138","0","0","7114.75","0","0","3803","0","19760","0"
"1818","jydqdb2","2017-05-28 11:00:00","23323.32","0","58088.14","20606","1484","0","0","479.82","0","0","2958","0","9237","0"
"1818","jydqdb2","2017-05-29 05:00:00","18507.24","0","40598.78","12793","457","0","0","7635.54","0","0","622","0","584","0"
"1818","jydqdb2","2017-06-03 08:00:00","20058.07","0","41885.23","9071","1244","0","0","2047.16","0","0","1170","0","7616","679"
"1818","jydqdb2","2017-06-02 07:00:00","19789.04","0","45005.72","6880","1516","0","0","413.68","0","0","896","0","14697","814"
"1818","jydqdb1","2017-05-22 20:00:00","104464.18","0","336560.73","33779","766","0","0","186348.55","0","0","9173","0","2030","0"
"1818","jydqdb1","2017-05-24 06:00:00","13860.61","0","68887.04","45262","102","0","0","0","0","5396","4966","0","80","0"
"1818","jydqdb1","2017-05-17 09:00:00","12616.83","0","47898.63","26922","314","0","0","0","0","7173","1242","0","372","0"
"1818","jydqdb1","2017-05-17 21:00:00","13099.64","0","45851.31","27754","447","0","0","0","0","4187","1890","0","590","0"
"1818","jydqdb1","2017-05-18 11:00:00","17402.17","0","56914.37","28408","376","0","0","1337.2","0","6471","2465","0","455","0"
"1818","jydqdb1","2017-05-18 14:00:00","14819.83","0","52754.89","33296","339","0","0","1918.06","0","0","1971","0","411","0"
"1818","jydqdb1","2017-05-19 01:00:00","10456.32","48","60844.76","36992","215","0","0","9558.44","0","0","3334","0","241","0"
"1818","jydqdb1","2017-05-19 16:00:00","13421.29","171","52841.07","9792","437","0","0","1028.78","0","24617","826","0","2548","0"
"1818","jydqdb1","2017-05-20 18:00:00","12111.13","0","48699.39","33870","438","0","0","0","0","0","3281","0","564","0"
"1818","jydqdb1","2017-05-21 01:00:00","8754.08","0","49365.13","27224","223","0","0","1144.05","0","8597","3176","0","247","0"
"1818","jydqdb1","2017-05-21 15:00:00","20474.28","0","67777.03","43518","438","0","0","650.75","0","0","2130","0","566","0"
"1818","jydqdb1","2017-05-29 02:00:00","11018.45","0","48037.86","18736","161","0","0","1567.41","0","14913","1462","0","180","0"
"1818","jydqdb1","2017-06-12 19:00:00","24171.07","0","52363.13","13270","924","0","0","0","0","12089","1053","0","2485","0"
"1818","jydqdb1","2017-06-02 01:00:00","13292.66","0","58437.63","31329","768","0","0","9563.97","0","0","2057","0","1427","0"
"1818","jydqdb1","2017-06-02 03:00:00","10453.21","0","44628.91","19657","289","0","0","0","0","13844","2052","0","353","0"
"1818","jydqdb1","2017-06-02 04:00:00","11328.42","0","47899.52","18700","266","0","0","1002.1","0","14413","1859","0","331","0"
"1818","jydqdb1","2017-06-09 08:00:00","29640.39","0","57845.03","23124","985","0","0","0","0","0","1868","0","3163","0"
"1818","jydqdb1","2017-06-16 16:00:00","26323.61","206","69271.76","27839","1531","0","0","3332.15","0","0","2726","0","7314","0"
"1818","jydqdb1","2017-06-02 13:00:00","17027.66","0","73248.78","17903","437","0","0","26136.12","0","7170","3997","0","578","0"
"1818","jydqdb1","2017-06-09 18:00:00","17012.58","0","49376.21","22427","340","0","0","472.63","0","7664","977","0","483","0"
"1818","jydqdb1","2017-06-09 20:00:00","20462.12","46","54074.08","30041","273","0","0","106.96","0","0","2758","0","387","0"
"1818","jydqdb1","2017-06-10 01:00:00","18696.73","36","65464.51","32449","58","0","0","12662.78","0","0","1502","0","60","0"
"1818","jydqdb1","2017-06-11 05:00:00","20196.28","0","51418.99","23719","188","0","0","0","0","6153","2048","0","231","21"
"1818","jydqdb1","2017-05-28 00:00:00","14838.83","124","55835.91","16121","424","0","0","1549.08","0","20606","1085","0","1088","0"
"1818","jydqdb1","2017-06-11 16:00:00","24736.31","0","61932.99","27143","1133","0","0","0","0","0","4743","0","4515","0"
"1818","jydqdb1","2017-06-11 18:00:00","24921.29","0","56578.57","17676","1087","0","0","0","0","7660","1219","0","4417","0"
"1818","jydqdb1","2017-06-11 19:00:00","24137.96","0","60250.94","23210","1100","0","0","1151.98","0","3934","2592","0","4125","0"
"1818","jydqdb2","2017-05-19 16:00:00","27305.85","0","78156.77","39350","1327","0","0","955.92","0","0","3173","0","6045","0"
"1818","jydqdb2","2017-05-19 21:00:00","36105.82","0","72136.78","27527","1044","0","0","0","0","0","4368","0","5973","0"
"1818","jydqdb2","2017-05-20 16:00:00","27478.65","0","75930.74","38375","1247","0","0","0","0","0","3942","0","5682","321"
"1818","jydqdb2","2017-05-20 19:00:00","28073.38","0","80461.51","39538","1302","0","0","631.13","0","0","3601","0","6922","394"
"1818","jydqdb2","2017-05-21 16:00:00","36183.37","0","85462.55","35320","1204","0","0","3166.18","0","0","3125","0","6004","460"
"1818","jydqdb2","2017-05-22 04:00:00","18842.51","0","49974.5","28133","340","0","0","273.99","0","0","1925","0","460","0"
"1818","jydqdb2","2017-05-17 12:00:00","27854.38","0","86122.57","41429","1763","0","0","287.19","0","0","4504","0","10285","0"
"1818","jydqdb2","2017-05-17 19:00:00","41541.27","0","88878.15","36334","1689","0","0","0","0","0","3402","0","6420","0"
"1818","jydqdb2","2017-05-17 22:00:00","30952.68","0","76493.78","30721","1329","0","0","5192.1","0","0","3932","0","4367","0"
"1818","jydqdb2","2017-06-14 15:00:00","26492.91","0","40612.32","11411","1245","0","0","0","0","0","469","0","1296","0"
"1818","jydqdb1","2017-05-23 09:00:00","57059.32","0","103476.34","28809","411","0","0","12563.02","0","0","3978","0","656","0"
"1818","jydqdb1","2017-05-27 13:00:00","20261.49","323","42811.32","17055","628","0","0","0","0","678","1675","0","2572","0"
"1818","jydqdb1","2017-06-06 05:00:00","22672.37","156","54989.98","23213","504","0","0","506.61","0","3451","1718","0","2769","0"
"1818","jydqdb1","2017-06-11 21:00:00","24727.97","0","60965.99","29109","1343","0","0","0","0","0","2416","0","5838","86"
"1818","jydqdb2","2017-05-18 23:00:00","45359.43","0","87355.54","31728","1041","0","0","0","0","0","3852","0","5545","315"
"1818","jydqdb2","2017-05-20 02:00:00","19289.25","0","62235.48","44512","334","0","0","0","0","0","4658","0","666","2795"
"1818","jydqdb2","2017-06-03 22:00:00","19040.95","0","38564.24","7945","1606","0","0","320.29","0","0","1437","0","8215","0"
"1818","jydqdb2","2017-06-06 17:00:00","13812.54","0","27010.66","11037","715","0","0","0","0","0","938","0","921","487"
"1818","jydqdb1","2017-05-17 03:00:00","7174.69","0","42003.77","13726","88","0","0","0","0","20199","859","0","66","0"
"1818","jydqdb1","2017-05-29 23:00:00","19862.56","0","55336","21761","537","0","0","0","0","14411","1992","0","913","0"
"1818","jydqdb1","2017-06-06 12:00:00","32354.85","0","60506.18","14772","1370","0","0","1518.33","0","0","2277","0","8214","0"
"1818","jydqdb1","2017-06-07 19:00:00","48420.83","0","85079.99","23909","1222","0","0","3089.16","0","472","2317","0","5650","0"
"1818","jydqdb1","2017-06-15 03:00:00","20263.86","681","63950.63","21555","564","0","0","0","0","18151","1282","0","6057","0"
"1818","jydqdb1","2017-06-08 14:00:00","33467.17","0","63535.66","18367","1162","0","0","2653.49","0","913","2119","0","4854","0"
"1818","jydqdb1","2017-06-16 05:00:00","20747.25","0","55520.86","25427","232","0","0","2907.61","0","4802","1117","0","288","0"
"1818","jydqdb2","2017-05-18 09:00:00","47078.72","0","94930.23","35803","793","0","0","5056.51","0","0","3382","0","2817","0"
"1818","jydqdb2","2017-05-18 13:00:00","47644.67","0","95461.67","34529","1976","0","0","0","0","0","3334","0","8797","0"
"1818","jydqdb2","2017-05-18 19:00:00","33601.78","0","81695.72","35333","1411","0","0","0","0","0","3774","0","8211","458"
"1818","jydqdb2","2017-06-02 21:00:00","17770.73","0","33404.03","5456","1837","0","0","0","0","0","601","0","8842","488"
"1818","jydqdb2","2017-06-09 14:00:00","14707.3","0","379594.71","8473","1300","0","0","351421.41","0","0","618","0","2231","844"
"1818","jydqdb2","2017-06-10 01:00:00","10119.03","0","23570.89","7994","563","0","0","3927.86","0","0","396","0","70","501"
"1818","jydqdb2","2017-06-03 13:00:00","22869.53","0","45766.23","6672","1579","0","0","0","0","0","2604","0","13101","512"
"1818","jydqdb2","2017-05-27 21:00:00","17652.85","0","78652.82","17382","1756","0","0","30966.97","0","0","1968","0","8927","0"
"1818","jydqdb2","2017-06-05 04:00:00","16781.11","0","35348.39","9487","764","0","0","577.28","0","0","631","0","6473","635"
"1818","jydqdb2","2017-06-11 21:00:00","16725.55","0","26674.1","6400","1120","0","0","236.55","0","0","390","0","1312","490"
"1818","jydqdb1","2017-05-23 01:00:00","18708.08","0","61414.31","33964","300","0","0","4168.23","0","0","3879","0","395","0"
"1818","jydqdb1","2017-05-30 16:00:00","21168.18","0","54883.53","27566","493","0","0","2350.35","0","0","2639","0","667","0"
"1818","jydqdb1","2017-06-03 02:00:00","11412.88","0","54554.56","14290","482","0","0","3615.68","0","22675","1288","0","750","41"
"1818","jydqdb1","2017-06-08 22:00:00","38661.19","0","76576.87","19310","1237","0","0","0","0","9851","2063","0","5709","0"
"1818","jydqdb1","2017-06-15 05:00:00","20420.45","0","59754.03","22250","195","0","0","3331.58","0","12532","803","0","222","0"
"1818","jydqdb2","2017-05-19 22:00:00","29240.29","0","74491.86","29507","1414","0","0","5165.57","0","0","4248","0","4917","0"
"1818","jydqdb2","2017-05-24 08:00:00","15170.21","0","31998.29","10827","981","0","0","984.08","0","0","964","0","3072","0"
"1818","jydqdb1","2017-05-21 20:00:00","12283.82","0","53388.4","17877","381","0","0","0","0","20779","2378","0","493","0"
"1818","jydqdb1","2017-05-24 17:00:00","15672.58","0","52454.65","26308","537","0","0","0","0","10383","3750","0","4106","0"
"1818","jydqdb1","2017-06-02 07:00:00","15406.62","0","48311.21","25500","412","0","0","0","0","5962","3780","0","901","0"
"1818","jydqdb1","2017-05-26 17:00:00","18239.51","960","52774.74","25828","778","0","0","0","0","2066","4798","0","10105","0"
"1818","jydqdb1","2017-06-10 10:00:00","19285.92","33","45080.02","24046","773","0","0","0","0","0","1534","0","2550","59"
"1818","jydqdb1","2017-06-03 10:00:00","21182.75","0","56194.39","32070","509","0","0","0","0","2303","2359","0","687","0"
"1818","jydqdb1","2017-06-03 14:00:00","19386.37","0","55549.02","24889","445","0","0","6.65","0","7876","2133","0","813","0"
"1818","jydqdb1","2017-06-03 23:00:00","15132.88","0","51564.76","33535","409","0","0","0","0","0","2280","0","531","0"
"1818","jydqdb1","2017-05-28 15:00:00","19288.51","324","48407.51","19329","547","0","0","0","0","5165","1633","0","2488","0"
"1818","jydqdb1","2017-06-04 20:00:00","18467.39","0","49703.36","28058","449","0","0","0","0","0","2650","0","579","0"
"1818","jydqdb2","2017-05-20 14:00:00","27037.33","0","75997.85","40076","1238","0","0","0","0","0","3945","0","5692","0"
"1818","jydqdb2","2017-05-21 23:00:00","27274.77","0","65930.11","29716","1088","0","0","0","0","0","3331","0","5914","478"
"1818","jydqdb2","2017-05-22 13:00:00","26227.51","0","74296.83","33989","1497","0","0","540.32","0","0","3142","0","8474","427"
"1818","jydqdb2","2017-05-22 16:00:00","25861.62","0","71259.68","34514","1209","0","0","333.06","0","0","3527","0","5372","443"
"1818","jydqdb2","2017-06-13 20:00:00","23248.12","0","34914.2","7159","1099","0","0","398.08","0","0","419","0","2123","468"
"1818","jydqdb2","2017-05-31 13:00:00","20450.67","0","49624.39","19936","1125","0","0","0","0","0","9588","0","6612","0"
"1818","jydqdb2","2017-06-01 23:00:00","19187.06","0","46347.48","7057","1557","0","0","3696.42","0","0","1887","0","12963","0"
"1818","jydqdb2","2017-06-16 06:00:00","13059.3","0","39291.1","17773","448","0","0","5381.8","0","0","1322","0","639","668"
"1818","jydqdb2","2017-05-26 05:00:00","17148.85","0","40401.85","20583","364","0","0","280","0","0","1059","0","517","450"
"1818","jydqdb2","2017-05-26 21:00:00","18152.47","0","43030.79","14842","2008","0","0","0","0","0","1700","0","10690","0"
"1818","jydqdb2","2017-06-03 06:00:00","24327.47","0","48029.36","10473","970","0","0","6512.89","0","0","888","0","4079","779"
"1818","jydqdb1","2017-05-27 01:00:00","15745.38","0","55633.24","28958","481","0","0","8226.86","0","0","1599","0","623","0"
"1818","jydqdb1","2017-06-15 22:00:00","24327.1","0","76050.18","22552","1775","0","0","2596.08","0","17777","2018","0","5005","0"
"1818","jydqdb2","2017-05-26 19:00:00","19764.64","0","48715.49","13465","1405","0","0","5088.85","0","0","1506","0","7486","0"
"1818","jydqdb2","2017-06-03 19:00:00","19753.86","0","40120.17","7954","1720","0","0","0","0","0","1335","0","9872","0"
"1818","jydqdb2","2017-06-06 05:00:00","9446.27","0","27939.29","11333","707","0","0","5211.02","0","0","886","0","356","0"
"1818","jydqdb2","2017-06-15 17:00:00","24483.63","0","37730.83","9910","965","0","0","317.2","0","0","455","0","1134","466"
"1818","jydqdb1","2017-05-21 16:00:00","17412.6","0","75638.98","28557","448","0","0","12904.38","0","13184","2555","0","578","0"
"1818","jydqdb2","2017-06-04 19:00:00","19847.97","0","42686.96","8694","1839","0","0","0","0","0","1454","0","11184","719"
"1818","jydqdb2","2017-06-12 04:00:00","9393.12","0","18150.38","6627","656","0","0","301.26","0","0","394","0","130","649"
"1818","jydqdb2","2017-06-12 06:00:00","14408.92","0","27459.67","7615","833","0","0","2578.75","0","0","465","0","518","1041"
"1818","jydqdb2","2017-06-12 16:00:00","26911.29","0","38308.16","7014","1117","0","0","367.87","0","0","411","0","1985","502"
"1818","jydqdb2","2017-06-13 03:00:00","9792.22","0","22989.73","9171","644","0","0","0","0","0","390","0","148","8632"
"1818","jydqdb1","2017-05-23 04:00:00","13085.62","0","44088.03","24985","232","0","0","1751.41","0","0","3711","0","323","0"
"1818","jydqdb1","2017-05-24 21:00:00","19980.28","0","58409.11","34616","454","0","0","0","0","911","3342","0","631","0"
"1818","jydqdb1","2017-05-19 20:00:00","12310.97","82","49829.23","35040","415","0","0","0","0","0","1691","0","545","0"
"1818","jydqdb1","2017-05-22 01:00:00","13389.49","0","55996.77","39661","209","0","0","0","0","0","3638","0","249","0"
"1818","jydqdb2","2017-06-15 01:00:00","13931.67","0","37243.75","20589","259","0","0","0","0","0","1965","0","185","389"
"1818","jydqdb2","2017-06-15 09:00:00","27840.01","0","51946.65","16917","670","0","0","3004.64","0","0","1453","0","2062","0"
"1818","jydqdb2","2017-05-25 11:00:00","22084.45","0","58803.29","22110","1863","0","0","0","0","0","2555","0","10243","0"
"1818","jydqdb2","2017-06-02 00:00:00","19880.9","0","45751.79","6068","1224","0","0","2160.89","0","0","2695","0","13723","0"
"1818","jydqdb2","2017-06-09 12:00:00","17017.51","0","36032.28","15908","1451","0","0","0","0","0","1211","0","2520","398"
"1818","jydqdb1","2017-05-22 13:00:00","19477.64","0","88786.29","36160","513","0","0","25767.65","0","3234","2758","0","876","0"
"1818","jydqdb1","2017-05-22 21:00:00","95483.35","393","241028.89","29669","864","0","0","100814.54","0","0","11257","0","2548","0"
"1818","jydqdb1","2017-05-24 19:00:00","22407.31","0","58053.4","21312","397","0","0","445.09","0","11497","1473","0","522","0"
"1818","jydqdb1","2017-05-17 15:00:00","15895.86","635","63383.69","33287","541","0","0","0","0","5145","1798","0","6206","0"
"1818","jydqdb1","2017-05-20 03:00:00","9792.08","0","42832.3","27789","122","0","0","1888.22","0","243","2894","0","104","0"
"1818","jydqdb1","2017-06-07 10:00:00","28831.9","92","64258.52","27512","1312","0","0","0","0","0","2607","0","6661","0"
"1818","jydqdb1","2017-06-10 04:00:00","19378.29","0","54377.9","19143","129","0","0","253.61","0","13451","1718","0","305","0"
"1818","jydqdb2","2017-06-13 15:00:00","23195.91","0","34627.66","9650","819","0","0","0","0","0","766","0","1098","0"
"1818","jydqdb1","2017-06-14 15:00:00","27055.82","224","59690.16","20334","1098","0","0","352.34","0","3408","851","0","6367","0"
"1818","jydqdb1","2017-06-07 14:00:00","29301.57","0","57985.62","14472","1077","0","0","1150.05","0","4775","1264","0","5946","0"
"1818","jydqdb1","2017-06-14 16:00:00","24371.75","138","62394.19","27561","1095","0","0","1625.44","0","0","2329","0","5274","0"
"1818","jydqdb1","2017-06-09 02:00:00","19644.72","0","56086.31","15032","375","0","0","3262.59","0","14535","2619","0","618","0"
"1818","jydqdb2","2017-05-23 14:00:00","20789.16","0","53233.54","19622","1116","0","0","1282.38","0","0","5355","0","5069","0"
"1818","jydqdb2","2017-06-09 11:00:00","18385.82","0","43760.5","17135","974","0","0","992.68","0","0","1152","0","4523","598"
"1818","jydqdb1","2017-06-08 12:00:00","41211.05","576","70648.96","16998","1594","0","0","0","0","0","4694","0","11895","0"
"1818","jydqdb1","2017-05-25 17:00:00","18871.68","427","53843.11","21182","651","0","0","0","0","9205","2683","0","3393","0"
"1818","jydqdb2","2017-06-09 21:00:00","10952.39","0","19057.38","6648","640","0","0","0","0","0","429","0","452","418"
"1818","jydqdb1","2017-06-16 09:00:00","24583.01","0","50783.34","20296","1267","0","0","0","0","0","1599","0","3931","0"
"1818","jydqdb2","2017-06-01 08:00:00","14603.65","0","37433.88","6897","765","0","0","10065.23","0","0","2170","0","2933","0"
"1818","jydqdb2","2017-05-19 23:00:00","23164.3","0","64740.13","35667","789","0","0","0","0","0","3822","0","4102","0"
"1818","jydqdb1","2017-06-15 12:00:00","24334.78","160","49476.79","11730","1443","0","0","0","0","10325","776","0","5990","0"
"1818","jydqdb2","2017-05-18 17:00:00","48627.27","0","99917.02","33195","1475","0","0","4737.75","0","0","3963","0","7517","402"
"1818","jydqdb2","2017-06-05 11:00:00","22357.64","0","54760.02","14138","2052","0","0","0","0","0","1872","0","14841","457"
"1818","jydqdb2","2017-06-05 13:00:00","21349.07","0","78083.04","13001","1257","0","0","29156.97","0","0","5303","0","8016","0"
"1818","jydqdb2","2017-05-29 11:00:00","20465.94","0","47792.76","17528","1352","0","0","0","0","0","1811","0","6428","421"
"1818","jydqdb2","2017-06-13 09:00:00","25409.91","0","44625.15","10612","1405","0","0","3437.24","0","0","901","0","2446","414"
"1818","jydqdb2","2017-05-22 23:00:00","21103.35","4605","54465.6","15490","744","0","0","2051.25","0","0","7027","0","3445","0"
"1818","jydqdb2","2017-05-30 02:00:00","14867.44","0","35521.79","17222","763","0","0","0","0","0","2389","0","2437","2823"
"1818","jydqdb2","2017-05-30 08:00:00","19169.81","0","62985.59","26802","1538","0","0","2257.78","0","0","3021","0","10197","0"
"1818","jydqdb2","2017-05-30 21:00:00","19248.22","0","61583.48","9930","1143","0","0","21277.26","0","0","1278","0","8364","343"
"1818","jydqdb2","2017-06-14 04:00:00","9618.6","0","18458.12","7001","596","0","0","147.52","0","0","480","0","99","516"
"1818","jydqdb2","2017-05-24 00:00:00","15632.45","0","34033.42","13664","659","0","0","22.97","0","0","1661","0","2394","0"
"1818","jydqdb2","2017-05-31 01:00:00","20349.52","0","53294.36","25709","692","0","0","0","0","0","3253","0","3112","356"
"1818","jydqdb2","2017-05-31 08:00:00","19780.71","0","71540.5","20515","1745","0","0","13649.79","0","0","2505","0","12871","474"
"1818","jydqdb2","2017-06-14 12:00:00","34040.79","0","49047.35","9908","1435","0","0","780.56","0","0","411","0","1954","518"
"1818","jydqdb2","2017-05-24 11:00:00","20841.81","0","57623.89","18580","1976","0","0","3560.08","0","0","2426","0","10240","0"
"1818","jydqdb2","2017-06-08 04:00:00","8564.32","0","19809.35","9251","573","0","0","77.03","0","0","645","0","70","629"
"1818","jydqdb2","2017-06-14 22:00:00","22918.33","0","33754.94","7393","1007","0","0","427.61","0","0","649","0","952","408"
"1818","jydqdb2","2017-06-15 02:00:00","10811.12","0","27919.04","16375","656","0","0","0","0","0","856","0","233","3463"
"1818","jydqdb2","2017-06-08 08:00:00","10786.16","0","24218.73","9734","1056","0","0","0","0","0","1091","0","1564","615"
"1818","jydqdb2","2017-06-08 15:00:00","17503.61","402","35590.7","9944","1786","0","0","799.09","0","0","664","0","3685","807"
"1818","jydqdb2","2017-06-09 01:00:00","13403.92","0","53083.61","23127","255","0","0","13731.69","0","0","2248","0","318","0"
"1818","jydqdb2","2017-05-25 17:00:00","21767.29","0","56461.88","24620","1119","0","0","0","0","0","2930","0","6074","0"
"1818","jydqdb2","2017-06-02 03:00:00","16545.29","0","31179.46","5991","1399","0","0","0","0","0","0","0","9192","543"
"1818","jydqdb1","2017-05-28 18:00:00","15241.71","172","42041.94","15521","447","0","0","0","0","9334","1483","0","1217","0"
"1818","jydqdb1","2017-05-28 20:00:00","18722.65","134","52479.85","27345","453","0","0","1119.2","0","0","3602","0","1104","0"
"1818","jydqdb1","2017-06-12 16:00:00","26892.36","388","68205.28","27322","1524","0","0","0","0","0","2889","0","10439","0"
"1818","jydqdb1","2017-06-06 17:00:00","34213.54","0","67736.83","25431","1270","0","0","0","0","0","1806","0","6635","0"
"1818","jydqdb1","2017-05-30 20:00:00","18695.05","0","56043.72","26878","439","0","0","534.67","0","6624","2296","0","577","0"
"1818","jydqdb1","2017-06-14 12:00:00","25676.49","269","63267.19","27623","1444","0","0","0","0","0","2623","0","8467","0"
"1818","jydqdb1","2017-05-31 14:00:00","84709.34","0","159833.95","29212","456","0","0","39591.61","0","2830","2352","0","683","0"
"1818","jydqdb1","2017-05-31 20:00:00","22978.74","0","52893.85","23585","453","0","0","1813.11","0","730","2740","0","594","0"
"1818","jydqdb1","2017-06-15 07:00:00","22808.48","0","55279.48","25252","792","0","0","0","0","5296","1474","0","2606","0"
"1818","jydqdb1","2017-06-01 03:00:00","11677.9","0","44765.01","21756","397","0","0","0","0","9263","2106","0","460","0"
"1818","jydqdb1","2017-06-15 17:00:00","25705.3","353","72332.29","30857","2106","0","0","0","0","0","1535","0","16271","0"
"1818","jydqdb1","2017-05-25 05:00:00","10670.77","74","45873.07","30710","83","0","0","0","0","2826","3064","0","66","0"
"1818","jydqdb1","2017-06-01 08:00:00","17839.01","276","50965.08","29485","387","0","0","0","0","0","5429","0","2431","0"
"1818","jydqdb1","2017-06-01 16:00:00","22687.78","126","53056.8","24761","384","0","0","445.02","0","0","1795","0","2858","0"
"1818","jydqdb1","2017-06-09 03:00:00","20678.49","0","53170.33","14053","254","0","0","0","0","17506","2534","0","320","0"
"1818","jydqdb1","2017-06-16 01:00:00","22372.4","0","79617.9","32431","779","0","0","18830.5","0","0","2896","0","2309","0"
"1818","jydqdb1","2017-06-01 22:00:00","17301.72","0","54614.97","21290","715","0","0","1864.25","0","10310","2781","0","353","0"
"1818","jydqdb2","2017-06-05 00:00:00","18367.28","0","45420.72","9938","1430","0","0","6451.44","0","0","1358","0","7507","369"
"1818","jydqdb2","2017-06-06 11:00:00","14231.37","0","31450.03","13328","1307","0","0","0","0","0","889","0","1864","0"
"1818","jydqdb1","2017-06-10 20:00:00","27503.04","0","65291.32","25392","1269","0","0","0","0","5106","2153","0","5704","0"
